"File","Offset","Pointers","Japanese","English","width","height","lineheight","English","English","English","English"
"opb/PartsDesc.opb","0x829e","0x1 0x11d4","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x8333","0x1 0x11e0","設計図２０＿Ｂ","Blueprint 20_B",102,14,14,"Blueprint 20_B","Blueprint 20_B","Blueprint 20_B","Blueprint 20_B"
"opb/PartsDesc.opb","0x8342","0x1 0x11e4","長銃人形ランボルト改の設計図

/c5※製作には「設計図２０＿Ａ」と
　１３０００Ｇの資金が必要/c3","Blueprints for Rifle Puppet Nu-Lambolt.
/c5* Requires {Blueprint 20_A} and 13000G of funds to produce./c3",240,64,16,"Blueprints for the Rifle Mech Nu-Lambolt.
/c5* Requires {Blueprint 20_A} and 13000 G of funds to produce./c3","Blueprints for Rifle Puppet Nu-Lambolt.
/c5* Requires {Blueprint 20_A} and 13000 G of funds to produce./c3","長銃人形ランボルト改のBlueprint

/c5※製作には「Blueprint 20_A」と
　13000Ｇの資金が必要/c3","Blueprints for Rifle Puppet Nu-Lambolt.
/c5* Requires {Blueprint 20_A} and 13000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x83a3","0x1 0x11e8","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x8438","0x1 0x11f4","設計図２１＿Ｂ","Blueprint 21_B",102,14,14,"Blueprint 21_B","Blueprint 21_B","Blueprint 21_B","Blueprint 21_B"
"opb/PartsDesc.opb","0x8447","0x1 0x11f8","剣銃士ダルタニア改の設計図

/c5※製作には「設計図２１＿Ａ」と
　１２０００Ｇの資金が必要/c3","Blueprints for Swordgunner Nu-Daltania.
/c5* Requires {Blueprint 21_A} and 12000G of funds to produce./c3",240,64,16,"Blueprints for the Musketeer Nu-Daltania.
/c5* Requires {Blueprint 21_A} and 12000 G of funds to produce./c3","Blueprints for Sword-Gunner Nu-Daltania.
/c5* Requires {Blueprint 21_A} and 12000 G of funds to produce./c3","剣銃士ダルタニア改のBlueprint

/c5※製作には「Blueprint 21_A」と
　12000Ｇの資金が必要/c3","Blueprints for Sword-Gunner Nu-Daltania.
/c5* Requires {Blueprint 21_A} and 12000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x84a6","0x1 0x11fc","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x853b","0x1 0x1208","設計図２２＿Ｂ","Blueprint 22_B",102,14,14,"Blueprint 22_B","Blueprint 22_B","Blueprint 22_B","Blueprint 22_B"
"opb/PartsDesc.opb","0x854a","0x1 0x120c","蒸気人形ドーヴァーＢの設計図

/c5※製作には「設計図２２＿Ａ」と
　１６０００Ｇの資金が必要/c3","Blueprints for Steam Puppet Dover-B.
/c5* Requires {Blueprint 22_A} and 16000G of funds to produce./c3",240,64,16,"Blueprints for the Steam Mech Dover-B.
/c5* Requires {Blueprint 22_A} and 16000 G of funds to produce./c3","Blueprints for Steam Puppet Dover-B.
/c5* Requires {Blueprint 22_A} and 16000 G of funds to produce./c3","蒸気人形ドーヴァーＢのBlueprint

/c5※製作には「Blueprint 22_A」と
　16000Ｇの資金が必要/c3","Blueprints for Steam Puppet Dover-B.
/c5* Requires {Blueprint 22_A} and 16000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x85ab","0x1 0x1210","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x8640","0x1 0x121c","設計図２３＿Ｂ","Blueprint 23_B",102,14,14,"Blueprint 23_B","Blueprint 23_B","Blueprint 23_B","Blueprint 23_B"
"opb/PartsDesc.opb","0x864f","0x1 0x1220","ブラック・ゼスターの設計図

/c5※製作には「設計図２３＿Ａ」と
　１７5００Ｇの資金が必要/c3","Blueprints for Black Zester.
/c5* Requires {Blueprint 23_A} and 17500G of funds to produce./c3",240,64,16,"Blueprints for the Black Zester.
/c5* Requires {Blueprint 23_A} and 17500 G of funds to produce./c3","Blueprints for Black Zester.
/c5* Requires {Blueprint 23_A} and 17500 G of funds to produce./c3","ブラック・ゼスターのBlueprint

/c5※製作には「Blueprint 23_A」と
　17500Ｇの資金が必要/c3","Blueprints for Black Zester.
/c5* Requires {Blueprint 23_A} and 17500 G of funds to produce./c3"
"opb/PartsDesc.opb","0x86ae","0x1 0x1224","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x8743","0x1 0x1230","設計図２4＿Ｂ","Blueprint 24_B",102,14,14,"Blueprint 24_B","Blueprint 24_B","Blueprint 24_B","Blueprint 24_B"
"opb/PartsDesc.opb","0x8752","0x1 0x1234","ミサイル火炎人形ウルの設計図

/c5※製作には「設計図２4＿Ａ」と
　１２０００Ｇの資金が必要/c3","Blueprints for Flame Missile Puppet Ul.
/c5* Requires {Blueprint 24_A} and 12000G of funds to produce./c3",240,64,16,"Blueprints for the Incendiary Missile Mech Ul.
/c5* Requires {Blueprint 24_A} and 12000 G of funds to produce./c3","Blueprints for Flame Missile Puppet Ul.
/c5* Requires {Blueprint 24_A} and 12000 G of funds to produce./c3","ミサイル火炎人形ウルのBlueprint

/c5※製作には「Blueprint 24_A」と
　12000Ｇの資金が必要/c3","Blueprints for Flame Missile Puppet Ul.
/c5* Requires {Blueprint 24_A} and 12000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x87b3","0x1 0x1238","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x8848","0x1 0x1244","設計図２5＿Ｂ","Blueprint 25_B",102,14,14,"Blueprint 25_B","Blueprint 25_B","Blueprint 25_B","Blueprint 25_B"
"opb/PartsDesc.opb","0x8857","0x1 0x1248","魔弓将軍ジンファの設計図

/c5※製作には「設計図２5＿Ａ」と
　２００００Ｇの資金が必要/c3","Blueprints for Demonbow General Jinnfa.
/c5* Requires {Blueprint 25_A} and 20000G of funds to produce./c3",240,64,16,"Blueprints for the Demonbow General Jinnfa.
/c5* Requires {Blueprint 25_A} and 20000 G of funds to produce./c3","Blueprints for Demonbow General Jinfa.
/c5* Requires {Blueprint 25_A} and 20000 G of funds to produce./c3","魔弓将軍ジンファのBlueprint

/c5※製作には「Blueprint 25_A」と
　20000Ｇの資金が必要/c3","Blueprints for Demonbow General Jinfa.
/c5* Requires {Blueprint 25_A} and 20000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x88b4","0x1 0x124c","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x8949","0x1 0x1258","設計図２６＿Ｂ","Blueprint 26_B",102,14,14,"Blueprint 26_B","Blueprint 26_B","Blueprint 26_B","Blueprint 26_B"
"opb/PartsDesc.opb","0x8958","0x1 0x125c","ガンマン人形ボルザーの設計図

/c5※製作には「設計図２６＿Ａ」と
　２３5００Ｇの資金が必要/c3","Blueprints for Gunman Puppet Bolzer.
/c5* Requires {Blueprint 26_A} and 23500G of funds to produce./c3",240,64,16,"Blueprints for the Gunman Mech Bolzer.
/c5* Requires {Blueprint 26_A} and 23500 G of funds to produce./c3","Blueprints for Gunman Puppet Bolzer.
/c5* Requires {Blueprint 26_A} and 23500 G of funds to produce./c3","ガンマン人形ボルザーのBlueprint

/c5※製作には「Blueprint 26_A」と
　23500Ｇの資金が必要/c3","Blueprints for Gunman Puppet Bolzer.
/c5* Requires {Blueprint 26_A} and 23500 G of funds to produce./c3"
"opb/PartsDesc.opb","0x89b9","0x1 0x1260","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x8a4e","0x1 0x126c","設計図２７＿Ｂ","Blueprint 27_B",102,14,14,"Blueprint 27_B","Blueprint 27_B","Blueprint 27_B","Blueprint 27_B"
"opb/PartsDesc.opb","0x8a5d","0x1 0x1270","爆砕人形ガルネイドの設計図

/c5※製作には「設計図２７＿Ａ」と
　２００００Ｇの資金が必要/c3","Blueprints for Blast Puppet Galnado.
/c5* Requires {Blueprint 27_A} and 20000G of funds to produce./c3",240,64,16,"Blueprints for the Blast Mech Galnado.
/c5* Requires {Blueprint 27_A} and 20000 G of funds to produce./c3","Blueprints for Blast Puppet Galnado.
/c5* Requires {Blueprint 27_A} and 20000 G of funds to produce./c3","爆砕人形ガルネイドのBlueprint

/c5※製作には「Blueprint 27_A」と
　20000Ｇの資金が必要/c3","Blueprints for Blast Puppet Galnado.
/c5* Requires {Blueprint 27_A} and 20000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x8abc","0x1 0x1274","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x8b51","0x1 0x1280","設計図２８＿Ｂ","Blueprint 28_B",102,14,14,"Blueprint 28_B","Blueprint 28_B","Blueprint 28_B","Blueprint 28_B"
"opb/PartsDesc.opb","0x8b60","0x1 0x1284","神槍人形ハダンの設計図

/c5※製作には「設計図２８＿Ａ」と
　３5０００Ｇの資金が必要/c3","Blueprints for Godlance Puppet Hadan.
/c5* Requires {Blueprint 28_A} and 35000G of funds to produce./c3",240,64,16,"Blueprints for the Divine Lancer Mech Hadan.
/c5* Requires {Blueprint 28_A} and 35000 G of funds to produce./c3","Blueprints for Godspear Puppet Hadan.
/c5* Requires {Blueprint 28_A} and 35000 G of funds to produce./c3","神槍人形ハダンのBlueprint

/c5※製作には「Blueprint 28_A」と
　35000Ｇの資金が必要/c3","Blueprints for Godspear Puppet Hadan.
/c5* Requires {Blueprint 28_A} and 35000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x8bbb","0x1 0x1288","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x8c50","0x1 0x1294","設計図２９＿Ｂ","Blueprint 29_B",102,14,14,"Blueprint 29_B","Blueprint 29_B","Blueprint 29_B","Blueprint 29_B"
"opb/PartsDesc.opb","0x8c5f","0x1 0x1298","ショベル人形ダルベルの設計図

/c5※製作には「設計図２９＿Ａ」と
　２5０００Ｇの資金が必要/c3","Blueprints for Shovel Puppet Dalvel.
/c5* Requires {Blueprint 29_A} and 25000G of funds to produce./c3",240,64,16,"Blueprints for the Shovel Mech Dalvel.
/c5* Requires {Blueprint 29_A} and 25000 G of funds to produce./c3","Blueprints for Shovel Puppet Dalvel.
/c5* Requires {Blueprint 29_A} and 25000 G of funds to produce./c3","ショベル人形ダルベルのBlueprint

/c5※製作には「Blueprint 29_A」と
　25000Ｇの資金が必要/c3","Blueprints for Shovel Puppet Dalvel.
/c5* Requires {Blueprint 29_A} and 25000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x8cc0","0x1 0x129c","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x8d55","0x1 0x12a8","設計図３０＿Ｂ","Blueprint 30_B",102,14,14,"Blueprint 30_B","Blueprint 30_B","Blueprint 30_B","Blueprint 30_B"
"opb/PartsDesc.opb","0x8d64","0x1 0x12ac","重砲人形ガレオンの設計図

/c5※製作には「設計図３０＿Ａ」と
　３６5００Ｇの資金が必要/c3","Blueprints for Ordnance Puppet Galleon.
/c5* Requires {Blueprint 30_A} and 36500G of funds to produce./c3",240,64,16,"Blueprints for the Ordnance Mech Galleon.
/c5* Requires {Blueprint 30_A} and 36500 G of funds to produce./c3","Blueprints for Ordnance Puppet Galeon.
/c5* Requires {Blueprint 30_A} and 36500 G of funds to produce./c3","重砲人形ガレオンのBlueprint

/c5※製作には「Blueprint 30_A」と
　36500Ｇの資金が必要/c3","Blueprints for Ordnance Puppet Galeon.
/c5* Requires {Blueprint 30_A} and 36500 G of funds to produce./c3"
"opb/PartsDesc.opb","0x8dc1","0x1 0x12b0","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x8e56","0x1 0x12bc","設計図３１＿Ｂ","Blueprint 31_B",102,14,14,"Blueprint 31_B","Blueprint 31_B","Blueprint 31_B","Blueprint 31_B"
"opb/PartsDesc.opb","0x8e65","0x1 0x12c0","人形船ダイダル号の設計図

/c5※製作には「設計図３１＿Ａ」と
　３００００Ｇの資金が必要/c3","Blueprints for Puppet Ship S.S. Daedus.
/c5* Requires {Blueprint 31_A} and 30000G of funds to produce./c3",240,64,16,"Blueprints for the Ship Mech S.S. Daedus.
/c5* Requires {Blueprint 31_A} and 30000 G of funds to produce./c3","Blueprints for Puppet Ship S.S. Daedus.
/c5* Requires {Blueprint 31_A} and 30000 G of funds to produce./c3","人形船ダイダル号のBlueprint

/c5※製作には「Blueprint 31_A」と
　30000Ｇの資金が必要/c3","Blueprints for Puppet Ship S.S. Daedus.
/c5* Requires {Blueprint 31_A} and 30000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x8ec2","0x1 0x12c4","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x8f57","0x1 0x12d0","設計図３２＿Ｂ","Blueprint 32_B",102,14,14,"Blueprint 32_B","Blueprint 32_B","Blueprint 32_B","Blueprint 32_B"
"opb/PartsDesc.opb","0x8f66","0x1 0x12d4","甲殻人形グラスターの設計図

/c5※製作には「設計図３２＿Ａ」と
　4００００Ｇの資金が必要/c3","Blueprints for Shell Puppet Glastar.
/c5* Requires {Blueprint 32_A} and 40000G of funds to produce./c3",240,64,16,"Blueprints for the Shell Mech Glastar.
/c5* Requires {Blueprint 32_A} and 40000 G of funds to produce./c3","Blueprints for Shell Puppet Graster.
/c5* Requires {Blueprint 32_A} and 40000 G of funds to produce./c3","甲殻人形グラスターのBlueprint

/c5※製作には「Blueprint 32_A」と
　40000Ｇの資金が必要/c3","Blueprints for Shell Puppet Graster.
/c5* Requires {Blueprint 32_A} and 40000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x8fc5","0x1 0x12d8","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x905a","0x1 0x12e4","設計図３３＿Ｂ","Blueprint 33_B",102,14,14,"Blueprint 33_B","Blueprint 33_B","Blueprint 33_B","Blueprint 33_B"
"opb/PartsDesc.opb","0x9069","0x1 0x12e8","人形甲虫フェンシル３の設計図

/c5※製作には「設計図３３＿Ａ」と
　３5０００Ｇの資金が必要/c3","Blueprints for Puppet Beetle Fensil-3.
/c5* Requires {Blueprint 33_A} and 35000G of funds to produce./c3",240,64,16,"Blueprints for the Mech Beetle Fensil-3.
/c5* Requires {Blueprint 33_A} and 35000 G of funds to produce./c3","Blueprints for Puppet Beetle Fainsil-3.
/c5* Requires {Blueprint 33_A} and 35000 G of funds to produce./c3","人形甲虫フェンシル3のBlueprint

/c5※製作には「Blueprint 33_A」と
　35000Ｇの資金が必要/c3","Blueprints for Puppet Beetle Fainsil-3.
/c5* Requires {Blueprint 33_A} and 35000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x90ca","0x1 0x12ec","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x915f","0x1 0x12f8","設計図３4＿Ｂ","Blueprint 34_B",102,14,14,"Blueprint 34_B","Blueprint 34_B","Blueprint 34_B","Blueprint 34_B"
"opb/PartsDesc.opb","0x916e","0x1 0x12fc","忍傀儡ランガの設計図

/c5※製作には「設計図３4＿Ａ」と
　３８０００Ｇの資金が必要/c3","Blueprints for Shinobi Kugutsu Ranga.
/c5* Requires {Blueprint 34_A} and 38000G of funds to produce./c3",240,64,16,"Blueprints for the Shinobi Kugutsu Ranga.
/c5* Requires {Blueprint 34_A} and 38000 G of funds to produce./c3","Blueprints for Shinobi Kugutsu Ranga.
/c5* Requires {Blueprint 34_A} and 38000 G of funds to produce./c3","忍傀儡ランガのBlueprint

/c5※製作には「Blueprint 34_A」と
　38000Ｇの資金が必要/c3","Blueprints for Shinobi Kugutsu Ranga.
/c5* Requires {Blueprint 34_A} and 38000 G of funds to produce./c3"
